,Tweet_id,Retweet_id,text,misinformation,Retweet_time,Tweet_count,Tweet_count_by_id,Hourly
5220,544319832486064128,544320498339827715,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:38:14+00:00,4422,63,2
5053,544319274072817664,544320510566232064,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:38:17+00:00,4423,28,2
5190,544319832486064128,544320514559594497,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:38:18+00:00,4424,64,2
5109,544319274072817664,544320523937644546,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:38:20+00:00,4425,29,2
5054,544319274072817664,544320522998124544,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:38:20+00:00,4426,30,2
5178,544319832486064128,544320526978920448,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:38:21+00:00,4427,65,2
5184,544319832486064128,544320533379448836,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:38:22+00:00,4428,66,2
5261,544319832486064128,544320539666706432,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:38:24+00:00,4429,67,2
5108,544319274072817664,544320553058705408,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:38:27+00:00,4430,31,2
5144,544319832486064128,544320578434260992,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:38:33+00:00,4431,68,2
5145,544319832486064128,544320582855057409,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:38:34+00:00,4432,69,2
5019,544319274072817664,544320591319142401,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:38:36+00:00,4433,32,2
5268,544319832486064128,544320616606994432,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:38:42+00:00,4434,70,2
5225,544319832486064128,544320620180537345,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:38:43+00:00,4435,71,2
4548,544309275141885952,544320630988894208,Approximately 50 hostages may be held captive at #Lindt café – local reports http://t.co/1ZlzKDjvSf #sydneysiege http://t.co/NvLr5kyQG8,1,2014-12-15 02:38:46+00:00,4436,160,2
4537,544309275141885952,544320637775654912,Approximately 50 hostages may be held captive at #Lindt café – local reports http://t.co/1ZlzKDjvSf #sydneysiege http://t.co/NvLr5kyQG8,1,2014-12-15 02:38:47+00:00,4437,161,2
4690,544310853613281281,544320646608855040,The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K,1,2014-12-15 02:38:49+00:00,4438,44,2
5263,544319832486064128,544320644779737088,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:38:49+00:00,4439,72,2
4062,544305745416581120,544320648643092480,Police stand guard as hostages are held in a cafe in Sydney. Follow AFP's LIVE REPORT: http://t.co/yKWnSmShSY http://t.co/wyjunPbDfo,1,2014-12-15 02:38:50+00:00,4440,83,2
5083,544319274072817664,544320653910765569,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:38:51+00:00,4441,33,2
5081,544319274072817664,544320662064467969,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:38:53+00:00,4442,34,2
5264,544319832486064128,544320662576574464,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:38:53+00:00,4443,73,2
282,544269749405097984,544320682197123072,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,0,2014-12-15 02:38:58+00:00,4444,328,2
4701,544310853613281281,544320718583119872,The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K,1,2014-12-15 02:39:06+00:00,4445,45,2
5179,544319832486064128,544320725415256064,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:39:08+00:00,4446,74,2
5021,544319274072817664,544320726182813697,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:39:08+00:00,4447,35,2
4047,544305745416581120,544320734227886080,Police stand guard as hostages are held in a cafe in Sydney. Follow AFP's LIVE REPORT: http://t.co/yKWnSmShSY http://t.co/wyjunPbDfo,1,2014-12-15 02:39:10+00:00,4448,84,2
4372,544306719686656000,544320759556890624,"US evacuated Consulate in Sydney after #sydneysiege. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance"".",0,2014-12-15 02:39:16+00:00,4449,169,2
5141,544319832486064128,544320757938286592,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:39:16+00:00,4450,75,2
5223,544319832486064128,544320776392802305,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:39:20+00:00,4451,76,2
5221,544319832486064128,544320776082837504,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:39:20+00:00,4452,77,2
5182,544319832486064128,544320776871370752,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:39:20+00:00,4453,78,2
5055,544319274072817664,544320777068486656,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:39:20+00:00,4454,36,2
5020,544319274072817664,544320784341032960,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:39:22+00:00,4455,37,2
5078,544319274072817664,544320785913888768,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:39:23+00:00,4456,38,2
4178,544306402731507712,544320789852725248,#pmharper tweets 'Canada's thoughts and prayers are with our Australian friends.' 13-40 hostages held in cafe in #Sydney. #SydneySiege,1,2014-12-15 02:39:23+00:00,4457,62,2
5079,544319274072817664,544320799956426752,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:39:26+00:00,4458,39,2
5222,544319832486064128,544320800904708096,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:39:26+00:00,4459,79,2
5110,544319274072817664,544320804343672832,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:39:27+00:00,4460,40,2
2820,544287209730236416,544320807431069697,"Sydney Opera House evacuated, concourse deserted http://t.co/NMbuLCimKV #SydneySiege (via @cberkman) http://t.co/QYlOU0REVw",0,2014-12-15 02:39:28+00:00,4461,75,2
4566,544309275141885952,544320822706720768,Approximately 50 hostages may be held captive at #Lindt café – local reports http://t.co/1ZlzKDjvSf #sydneysiege http://t.co/NvLr5kyQG8,1,2014-12-15 02:39:31+00:00,4462,162,2
5080,544319274072817664,544320868663316480,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:39:42+00:00,4463,41,2
5112,544319274072817664,544320890314305536,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:39:47+00:00,4464,42,2
5059,544319274072817664,544320901462765568,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:39:50+00:00,4465,43,2
4541,544309275141885952,544320909386190848,Approximately 50 hostages may be held captive at #Lindt café – local reports http://t.co/1ZlzKDjvSf #sydneysiege http://t.co/NvLr5kyQG8,1,2014-12-15 02:39:52+00:00,4466,163,2
5265,544319832486064128,544320955175424002,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:40:03+00:00,4467,80,2
4554,544309275141885952,544320984464257024,Approximately 50 hostages may be held captive at #Lindt café – local reports http://t.co/1ZlzKDjvSf #sydneysiege http://t.co/NvLr5kyQG8,1,2014-12-15 02:40:10+00:00,4468,164,2
5228,544319832486064128,544321000033484800,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:40:14+00:00,4469,81,2
1754,544274934835707905,544321019880562688,Several people being held hostage at a Sydney cafe. Australian tv showing people with  hands up against a window: http://t.co/AD2PR4OPFq,0,2014-12-15 02:40:18+00:00,4470,525,2
5085,544319274072817664,544321019834408961,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:40:18+00:00,4471,44,2
5181,544319832486064128,544321018803023873,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:40:18+00:00,4472,82,2
5024,544319274072817664,544321027702927360,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:40:20+00:00,4473,45,2
5113,544319274072817664,544321053934116865,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:40:26+00:00,4474,46,2
5086,544319274072817664,544321071038476288,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:40:30+00:00,4475,47,2
5087,544319274072817664,544321073940934656,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:40:31+00:00,4476,48,2
5114,544319274072817664,544321086041489408,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:40:34+00:00,4477,49,2
5266,544319832486064128,544321124784275456,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:40:43+00:00,4478,83,2
5142,544319832486064128,544321143898120192,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:40:48+00:00,4479,84,2
5180,544319832486064128,544321169969541121,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:40:54+00:00,4480,85,2
5143,544319832486064128,544321182464360448,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:40:57+00:00,4481,86,2
5226,544319832486064128,544321187560849408,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:40:58+00:00,4482,87,2
1186,544272537341812736,544321188450037761,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy,1,2014-12-15 02:40:58+00:00,4483,247,2
5185,544319832486064128,544321192446808064,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:40:59+00:00,4484,88,2
4604,544309275141885952,544321191407001600,Approximately 50 hostages may be held captive at #Lindt café – local reports http://t.co/1ZlzKDjvSf #sydneysiege http://t.co/NvLr5kyQG8,1,2014-12-15 02:40:59+00:00,4485,165,2
2929,544288681021145090,544321198117515264,Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/4KisV2PKI5 http://t.co/qIaa63SCQk,1,2014-12-15 02:41:01+00:00,4486,85,2
5060,544319274072817664,544321204325076992,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:41:02+00:00,4487,50,2
5227,544319832486064128,544321216212107264,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:41:05+00:00,4488,89,2
5115,544319274072817664,544321224206065664,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:41:07+00:00,4489,51,2
5267,544319832486064128,544321226974724097,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:41:08+00:00,4490,90,2
5186,544319832486064128,544321247103172608,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:41:12+00:00,4491,91,2
5187,544319832486064128,544321255806341121,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:41:15+00:00,4492,92,2
5271,544319832486064128,544321261925433344,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:41:16+00:00,4493,93,2
4983,544314234541469696,544321266329849856,Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/XWGe9MpUzU http://t.co/cwhIiozFNr,0,2014-12-15 02:41:17+00:00,4494,111,2
4958,544314234541469696,544321265176440832,Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/XWGe9MpUzU http://t.co/cwhIiozFNr,0,2014-12-15 02:41:17+00:00,4495,112,2
1241,544272537341812736,544321285350625280,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy,1,2014-12-15 02:41:22+00:00,4496,248,2
5230,544319832486064128,544321288542896128,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:41:22+00:00,4497,94,2
5229,544319832486064128,544321304720318464,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:41:26+00:00,4498,95,2
5233,544319832486064128,544321318112727040,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:41:29+00:00,4499,96,2
3331,544290258951892992,544321324068651008,Central Sydney shut down by police amid ongoing hostage situation: http://t.co/TvAlMmqFxP,0,2014-12-15 02:41:31+00:00,4500,87,2
5025,544319274072817664,544321328983990272,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:41:32+00:00,4501,52,2
3403,544291804057960448,544321343676616704,FIRST PHOTOS: Hostage pressed against a window. #SydneySiege http://t.co/MOy8zCHp5a,0,2014-12-15 02:41:35+00:00,4502,100,2
3602,544292670336925696,544321348957253632,UPDATE: 13 hostages inside Sydney coffee shop near Sydney Opera House; Abbott will deliver a statement shortly. #ISISAttacks #sydneyseige,1,2014-12-15 02:41:37+00:00,4503,62,2
5273,544319832486064128,544321364443013121,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:41:40+00:00,4504,97,2
5120,544319274072817664,544321369723269120,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:41:42+00:00,4505,53,2
4363,544306719686656000,544321403638407168,"US evacuated Consulate in Sydney after #sydneysiege. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance"".",0,2014-12-15 02:41:50+00:00,4506,170,2
5152,544319832486064128,544321416565645312,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:41:53+00:00,4507,98,2
5090,544319274072817664,544321425184538624,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:41:55+00:00,4508,54,2
5149,544319832486064128,544321435439616000,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:41:57+00:00,4509,99,2
5088,544319274072817664,544321439625531392,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:41:58+00:00,4510,55,2
4921,544314234541469696,544321443807637504,Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/XWGe9MpUzU http://t.co/cwhIiozFNr,0,2014-12-15 02:41:59+00:00,4511,113,2
5089,544319274072817664,544321442075381761,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:41:59+00:00,4512,56,2
5232,544319832486064128,544321478146023424,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:42:08+00:00,4513,100,2
5061,544319274072817664,544321516058333184,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:42:17+00:00,4514,57,2
4374,544306719686656000,544321589538336768,"US evacuated Consulate in Sydney after #sydneysiege. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance"".",0,2014-12-15 02:42:34+00:00,4515,171,2
5234,544319832486064128,544321596526051328,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:42:36+00:00,4516,101,2
5026,544319274072817664,544321601542451200,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:42:37+00:00,4517,58,2
5151,544319832486064128,544321623751667712,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:42:42+00:00,4518,102,2
5192,544319832486064128,544321628013092867,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:42:43+00:00,4519,103,2
5188,544319832486064128,544321636388724736,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:42:45+00:00,4520,104,2
1229,544272537341812736,544321637211176960,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy,1,2014-12-15 02:42:45+00:00,4521,249,2
5272,544319832486064128,544321655258898432,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:42:50+00:00,4522,105,2
5028,544319274072817664,544321663970451457,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:42:52+00:00,4523,59,2
3355,544290258951892992,544321692512702464,Central Sydney shut down by police amid ongoing hostage situation: http://t.co/TvAlMmqFxP,0,2014-12-15 02:42:59+00:00,4524,88,2
4895,544314234541469696,544321699886276608,Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/XWGe9MpUzU http://t.co/cwhIiozFNr,0,2014-12-15 02:43:00+00:00,4525,114,2
4373,544306719686656000,544321728789217280,"US evacuated Consulate in Sydney after #sydneysiege. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance"".",0,2014-12-15 02:43:07+00:00,4526,172,2
5146,544319832486064128,544321736628391936,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:43:09+00:00,4527,106,2
4687,544310853613281281,544321736791969792,The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K,1,2014-12-15 02:43:09+00:00,4528,46,2
5117,544319274072817664,544321742089355264,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:43:10+00:00,4529,60,2
5147,544319832486064128,544321744866004992,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:43:11+00:00,4530,107,2
4716,544310853613281281,544321763535237120,The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K,1,2014-12-15 02:43:16+00:00,4531,47,2
4561,544309275141885952,544321777934270464,Approximately 50 hostages may be held captive at #Lindt café – local reports http://t.co/1ZlzKDjvSf #sydneysiege http://t.co/NvLr5kyQG8,1,2014-12-15 02:43:19+00:00,4532,166,2
5119,544319274072817664,544321781947838466,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:43:20+00:00,4533,61,2
5148,544319832486064128,544321789447249922,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:43:22+00:00,4534,108,2
5116,544319274072817664,544321788524507136,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:43:22+00:00,4535,62,2
5150,544319832486064128,544321829616488448,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:43:31+00:00,4536,109,2
5191,544319832486064128,544321827947180032,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:43:31+00:00,4537,110,2
4700,544310853613281281,544321833445507072,The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K,1,2014-12-15 02:43:32+00:00,4538,48,2
4341,544306719686656000,544321843939639296,"US evacuated Consulate in Sydney after #sydneysiege. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance"".",0,2014-12-15 02:43:35+00:00,4539,173,2
5121,544319274072817664,544321865313816577,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:43:40+00:00,4540,63,2
5027,544319274072817664,544321869537501184,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:43:41+00:00,4541,64,2
4540,544309275141885952,544321873522081792,Approximately 50 hostages may be held captive at #Lindt café – local reports http://t.co/1ZlzKDjvSf #sydneysiege http://t.co/NvLr5kyQG8,1,2014-12-15 02:43:42+00:00,4542,167,2
4538,544309275141885952,544321888646733824,Approximately 50 hostages may be held captive at #Lindt café – local reports http://t.co/1ZlzKDjvSf #sydneysiege http://t.co/NvLr5kyQG8,1,2014-12-15 02:43:45+00:00,4543,168,2
5118,544319274072817664,544321896708190208,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:43:47+00:00,4544,65,2
5062,544319274072817664,544321904090157056,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:43:49+00:00,4545,66,2
4888,544314234541469696,544321911090466817,Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/XWGe9MpUzU http://t.co/cwhIiozFNr,0,2014-12-15 02:43:51+00:00,4546,115,2
1188,544272537341812736,544321915599745024,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy,1,2014-12-15 02:43:52+00:00,4547,250,2
4688,544310853613281281,544321929445113857,The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K,1,2014-12-15 02:43:55+00:00,4548,49,2
5231,544319832486064128,544321939175518209,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:43:57+00:00,4549,111,2
5189,544319832486064128,544321951498784768,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:44:00+00:00,4550,112,2
4740,544310853613281281,544321959862210560,The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K,1,2014-12-15 02:44:02+00:00,4551,50,2
5274,544319832486064128,544321966262726656,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:44:04+00:00,4552,113,2
5193,544319832486064128,544321975083368451,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:44:06+00:00,4553,114,2
2711,544283772569788416,544321991646662656,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,0,2014-12-15 02:44:10+00:00,4554,90,2
4991,544314234541469696,544322067664220161,Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/XWGe9MpUzU http://t.co/cwhIiozFNr,0,2014-12-15 02:44:28+00:00,4555,116,2
3526,544291965513134080,544322154045530112,"According to Seven, this is a picture of the gunman http://t.co/3Zor3gSOSO",0,2014-12-15 02:44:49+00:00,4556,57,2
5235,544319832486064128,544322172395601922,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:44:53+00:00,4557,115,2
5153,544319832486064128,544322175927599104,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:44:54+00:00,4558,116,2
5157,544319832486064128,544322181124329472,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:44:55+00:00,4559,117,2
5277,544319832486064128,544322186560147456,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:44:56+00:00,4560,118,2
5278,544319832486064128,544322187587379200,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",0,2014-12-15 02:44:57+00:00,4561,119,2
5092,544319274072817664,544322197192335360,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:44:59+00:00,4562,67,2
4997,544314234541469696,544322206780514304,Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/XWGe9MpUzU http://t.co/cwhIiozFNr,0,2014-12-15 02:45:01+00:00,4563,117,2
4555,544309275141885952,544322219979964416,Approximately 50 hostages may be held captive at #Lindt café – local reports http://t.co/1ZlzKDjvSf #sydneysiege http://t.co/NvLr5kyQG8,1,2014-12-15 02:45:04+00:00,4564,169,2
5091,544319274072817664,544322236367110144,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",0,2014-12-15 02:45:08+00:00,4565,68,2
4532,544309275141885952,544322245657522176,Approximately 50 hostages may be held captive at #Lindt café – local reports http://t.co/1ZlzKDjvSf #sydneysiege http://t.co/NvLr5kyQG8,1,2014-12-15 02:45:11+00:00,4566,170,2
